"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/13/2022","AQS","060296001","1","0.061","ppm","71","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"10/14/2022","AQS","060296001","1","0.072","ppm","105","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"10/15/2022","AQS","060296001","1","0.057","ppm","58","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"10/16/2022","AQS","060296001","1","0.045","ppm","42","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"10/17/2022","AQS","060296001","1","0.048","ppm","44","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"10/18/2022","AQS","060296001","1","0.063","ppm","77","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"10/19/2022","AQS","060296001","1","0.07","ppm","100","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"10/20/2022","AQS","060296001","1","0.067","ppm","90","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"10/21/2022","AQS","060296001","1","0.062","ppm","74","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"10/22/2022","AQS","060296001","1","0.031","ppm","29","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"10/23/2022","AQS","060296001","1","0.034","ppm","31","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"10/24/2022","AQS","060296001","1","0.038","ppm","35","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"10/25/2022","AQS","060296001","1","0.043","ppm","40","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"10/26/2022","AQS","060296001","1","0.042","ppm","39","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"10/27/2022","AQS","060296001","1","0.043","ppm","40","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"10/28/2022","AQS","060296001","1","0.044","ppm","41","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"10/29/2022","AQS","060296001","1","0.049","ppm","45","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"10/30/2022","AQS","060296001","1","0.054","ppm","50","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"10/31/2022","AQS","060296001","1","0.052","ppm","48","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/01/2022","AQS","060296001","1","0.036","ppm","33","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/02/2022","AQS","060296001","1","0.036","ppm","33","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/03/2022","AQS","060296001","1","0.032","ppm","30","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/04/2022","AQS","060296001","1","0.034","ppm","31","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/05/2022","AQS","060296001","1","0.039","ppm","36","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/06/2022","AQS","060296001","1","0.033","ppm","31","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/07/2022","AQS","060296001","1","0.024","ppm","22","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/08/2022","AQS","060296001","1","0.026","ppm","24","Shafter","14","82.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/09/2022","AQS","060296001","1","0.032","ppm","30","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/10/2022","AQS","060296001","1","0.026","ppm","24","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/11/2022","AQS","060296001","1","0.026","ppm","24","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/12/2022","AQS","060296001","1","0.03","ppm","28","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/13/2022","AQS","060296001","1","0.031","ppm","29","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/14/2022","AQS","060296001","1","0.029","ppm","27","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/15/2022","AQS","060296001","1","0.03","ppm","28","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/16/2022","AQS","060296001","1","0.035","ppm","32","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/17/2022","AQS","060296001","1","0.033","ppm","31","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/18/2022","AQS","060296001","1","0.026","ppm","24","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/19/2022","AQS","060296001","1","0.031","ppm","29","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/20/2022","AQS","060296001","1","0.039","ppm","36","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/21/2022","AQS","060296001","1","0.04","ppm","37","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/22/2022","AQS","060296001","1","0.041","ppm","38","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/23/2022","AQS","060296001","1","0.044","ppm","41","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/24/2022","AQS","060296001","1","0.052","ppm","48","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/25/2022","AQS","060296001","1","0.042","ppm","39","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/26/2022","AQS","060296001","1","0.047","ppm","44","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/27/2022","AQS","060296001","1","0.047","ppm","44","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/28/2022","AQS","060296001","1","0.043","ppm","40","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/29/2022","AQS","060296001","1","0.034","ppm","31","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"11/30/2022","AQS","060296001","1","0.033","ppm","31","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/01/2022","AQS","060296001","1","0.03","ppm","28","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/02/2022","AQS","060296001","1","0.03","ppm","28","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/03/2022","AQS","060296001","1","0.015","ppm","14","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/04/2022","AQS","060296001","1","0.029","ppm","27","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/05/2022","AQS","060296001","1","0.029","ppm","27","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/06/2022","AQS","060296001","1","0.033","ppm","31","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/07/2022","AQS","060296001","1","0.026","ppm","24","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/08/2022","AQS","060296001","1","0.023","ppm","21","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/09/2022","AQS","060296001","1","0.027","ppm","25","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/10/2022","AQS","060296001","1","0.033","ppm","31","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/11/2022","AQS","060296001","1","0.037","ppm","34","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/12/2022","AQS","060296001","1","0.029","ppm","27","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/13/2022","AQS","060296001","1","0.03","ppm","28","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/14/2022","AQS","060296001","1","0.024","ppm","22","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/15/2022","AQS","060296001","1","0.02","ppm","19","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/16/2022","AQS","060296001","1","0.022","ppm","20","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/17/2022","AQS","060296001","1","0.017","ppm","16","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/18/2022","AQS","060296001","1","0.017","ppm","16","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/19/2022","AQS","060296001","1","0.019","ppm","18","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/20/2022","AQS","060296001","1","0.012","ppm","11","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/21/2022","AQS","060296001","1","0.01","ppm","9","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/22/2022","AQS","060296001","1","0.005","ppm","5","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/23/2022","AQS","060296001","1","0.01","ppm","9","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/24/2022","AQS","060296001","1","0.007","ppm","6","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/25/2022","AQS","060296001","1","0.009","ppm","8","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
"12/26/2022","AQS","060296001","1","0.005","ppm","5","Shafter","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.5035870931035","-119.272606218402"
